Kode Produk,Bulan - Tahun,Produk,Status Produk Saat Ini,Kode Variasi,Nama Variasi,Status Variasi Saat Ini,Kode Variasi.1,SKU Induk,Pengunjung Produk (Kunjungan),Halaman Produk Dilihat,Pengunjung Melihat Tanpa Membeli,Tingkat Pengunjung Melihat Tanpa Membeli,Klik Pencarian,Suka,Pengunjung Produk (Menambahkan Produk ke Keranjang),Dimasukkan ke Keranjang (Produk),Tingkat Konversi Produk Dimasukkan ke Keranjang,Total Pembeli (Pesanan Dibuat),Produk (Pesanan Dibuat),Total Penjualan (Pesanan Dibuat) (IDR),Tingkat Konversi (Pesanan yang Dibuat),Total Pembeli (Pesanan Siap Dikirim),Produk (Pesanan Siap Dikirim),Penjualan (Pesanan Siap Dikirim) (IDR),Tingkat Konversi (Pesanan Siap Dikirim),Tingkat Konversi (Pesanan Siap Dikirim dibagi Pesanan Dibuat),% Pembelian Ulang (Pesanan Siap Dikirim),Rata-rata Hari Pembelian Terulang (Pesanan Siap Dikirim),Kategori,Nama_Produk
6311012729,2025-04-01,Kunci pas lipat Toolkit sepeda 16 in 1 Kunci Shock Obeng  TOOL serbaguna,Normal,,,,,Tools Hitam,44.0,80.0,8.0,18.181818181818183,22.0,3.0,21,24,47.72727272727273,6,6,128532.0,13.636363636363635,4,4,84587.0,9.090909090909092,"66,67%","0,00%",0.0,Lainnya,Kunci Pas Lipat Toolkit
12241531929,2025-04-01,Cycling Caps Dryfit Full Print Topi Sepeda Kwalitas dan Harga Terbaik,Normal,,,,,Topi,56.0,87.0,17.0,30.357142857142854,35.0,8.0,14,14,25.0,5,6,183969.0,8.928571428571429,5,6,183969.0,8.928571428571429,"100,00%","16,67%",5.0,Tas,Cycling Caps Dryfit Full
12241531929,2025-04-01,Cycling Caps Dryfit Full Print Topi Sepeda Kwalitas dan Harga Terbaik,Normal,38198396406,BLUE,Normal,Topi Cpx,Topi,,,,,,,4,4,,1,1,31680.0,,1,1,31680.0,,"100,00%","0,00%",0.0,Tas,Cycling Caps Dryfit Full
12241531929,2025-04-01,Cycling Caps Dryfit Full Print Topi Sepeda Kwalitas dan Harga Terbaik,Normal,38198396407,RAPTOR,Normal,Topi Cpx,Topi,,,,,,,3,3,,1,1,26701.0,,1,1,26701.0,,"100,00%","0,00%",0.0,Tas,Cycling Caps Dryfit Full
12241531929,2025-04-01,Cycling Caps Dryfit Full Print Topi Sepeda Kwalitas dan Harga Terbaik,Normal,38198396408,INDO,Normal,Topi Cpx,Topi,,,,,,,1,1,,1,1,28468.0,,1,1,28468.0,,"100,00%","0,00%",0.0,Tas,Cycling Caps Dryfit Full
12241531929,2025-04-01,Cycling Caps Dryfit Full Print Topi Sepeda Kwalitas dan Harga Terbaik,Normal,99445272838,CITY,Normal,Topi Cpx,Topi,,,,,,,1,1,,1,1,32720.0,,1,1,32720.0,,"100,00%","0,00%",0.0,Tas,Cycling Caps Dryfit Full
12241531929,2025-04-01,Cycling Caps Dryfit Full Print Topi Sepeda Kwalitas dan Harga Terbaik,Normal,157056367490,A-Maze,Normal,Topi Cpx,Topi,,,,,,,1,1,,1,1,32200.0,,1,1,32200.0,,"100,00%","0,00%",0.0,Tas,Cycling Caps Dryfit Full
12241531929,2025-04-01,Cycling Caps Dryfit Full Print Topi Sepeda Kwalitas dan Harga Terbaik,Normal,157056367491,Dark,Normal,Topi Cpx,Topi,,,,,,,4,4,,1,1,32200.0,,1,1,32200.0,,"100,00%","0,00%",0.0,Tas,Cycling Caps Dryfit Full
25780422465,2025-04-01,Cuci Gudang Celana Sepeda dengan Padding Terpisah Celana Outdoor Pendek,Normal,,,,,,68.0,184.0,21.0,30.88235294117647,26.0,4.0,13,14,19.11764705882353,5,5,212534.0,7.352941176470589,5,5,212534.0,7.352941176470589,"100,00%","0,00%",0.0,Celana,Celana Sepeda Padding Terpisah
25780422465,2025-04-01,Cuci Gudang Celana Sepeda dengan Padding Terpisah Celana Outdoor Pendek,Normal,149142099003,CD Gel XL(Defect),Normal,Celana,,,,,,,,2,2,,1,1,42600.0,,1,1,42600.0,,"100,00%","0,00%",0.0,Celana,Celana Sepeda Padding Terpisah
25780422465,2025-04-01,Cuci Gudang Celana Sepeda dengan Padding Terpisah Celana Outdoor Pendek,Normal,149142099004,S Orange XL,Normal,Padding Pisah,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Celana,Celana Sepeda Padding Terpisah
25780422465,2025-04-01,Cuci Gudang Celana Sepeda dengan Padding Terpisah Celana Outdoor Pendek,Normal,222788840340,CkPdk Gel XL(Defect),Normal,Celana,,,,,,,,6,6,,4,4,169934.0,,4,4,169934.0,,"100,00%","0,00%",0.0,Celana,Celana Sepeda Padding Terpisah
25780422465,2025-04-01,Cuci Gudang Celana Sepeda dengan Padding Terpisah Celana Outdoor Pendek,Normal,222788840346,Merah S,Normal,Padding Pisah,,,,,,,,3,3,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Celana,Celana Sepeda Padding Terpisah
25780422465,2025-04-01,Cuci Gudang Celana Sepeda dengan Padding Terpisah Celana Outdoor Pendek,Normal,255819923244,CtDQMerahXL(Defect),Normal,Celana,,,,,,,,2,2,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Celana,Celana Sepeda Padding Terpisah
1492158337,2025-04-01,CPX Sport | Jaket Parasut Olahraga Pria Waterproof Running Lari Gym Outdoor Motor Diet,Normal,,,,,,18.0,33.0,3.0,16.666666666666664,2.0,1.0,3,7,16.666666666666664,2,4,338110.0,11.11111111111111,2,4,338110.0,11.11111111111111,"100,00%","0,00%",0.0,Jaket / Outer,Jaket Parasut Waterproof
1492158337,2025-04-01,CPX Sport | Jaket Parasut Olahraga Pria Waterproof Running Lari Gym Outdoor Motor Diet,Normal,24662154839,"Abu,L",Normal,Jaket Outdoor CPX,,,,,,,,1,1,,1,1,87715.0,,1,1,87715.0,,"100,00%","0,00%",0.0,Jaket / Outer,Jaket Parasut Waterproof
1492158337,2025-04-01,CPX Sport | Jaket Parasut Olahraga Pria Waterproof Running Lari Gym Outdoor Motor Diet,Normal,24662154840,"Merah,L",Normal,Jaket Outdoor CPX,,,,,,,,1,1,,1,1,87764.0,,1,1,87764.0,,"100,00%","0,00%",0.0,Jaket / Outer,Jaket Parasut Waterproof
1492158337,2025-04-01,CPX Sport | Jaket Parasut Olahraga Pria Waterproof Running Lari Gym Outdoor Motor Diet,Normal,24662154842,"Biru,XL",Normal,Jaket Outdoor CPX,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jaket / Outer,Jaket Parasut Waterproof
1492158337,2025-04-01,CPX Sport | Jaket Parasut Olahraga Pria Waterproof Running Lari Gym Outdoor Motor Diet,Normal,24662154845,"Hijau,XL",Normal,Jaket Outdoor CPX,,,,,,,,1,3,,1,1,74868.0,,1,1,74868.0,,"100,00%","0,00%",0.0,Jaket / Outer,Jaket Parasut Waterproof
1492158337,2025-04-01,CPX Sport | Jaket Parasut Olahraga Pria Waterproof Running Lari Gym Outdoor Motor Diet,Normal,24662154846,"Hitam,L",Normal,Jaket Outdoor CPX,,,,,,,,1,1,,1,1,87764.0,,1,1,87764.0,,"100,00%","0,00%",0.0,Jaket / Outer,Jaket Parasut Waterproof
1619850635,2025-04-01,Manset Sepeda Arm sleeve Pelindung Tangan,Normal,,,,,,49.0,74.0,18.0,36.734693877551024,10.0,3.0,15,16,30.612244897959183,4,4,90687.0,8.16326530612245,4,4,90687.0,8.16326530612245,"100,00%","0,00%",0.0,Aksesoris,Manset Sepeda Arm Sleeve
1619850635,2025-04-01,Manset Sepeda Arm sleeve Pelindung Tangan,Normal,2508075754,Hitam,Normal,Manset Tangan Cpx,,,,,,,,15,16,,4,4,90687.0,,4,4,90687.0,,"100,00%","0,00%",0.0,Aksesoris,Manset Sepeda Arm Sleeve
4163832120,2025-04-01,CPX Sport Celana Sepeda Panjang Sebetis Padding Spon MTB Downhill Pria Wanita Despo Premium,Normal,,,,,,76.0,128.0,26.0,34.21052631578947,40.0,8.0,10,15,13.157894736842104,4,4,456892.0,5.263157894736842,4,4,456892.0,5.263157894736842,"100,00%","0,00%",0.0,Celana,Celana Sepeda Panjang Sebetis
4163832120,2025-04-01,CPX Sport Celana Sepeda Panjang Sebetis Padding Spon MTB Downhill Pria Wanita Despo Premium,Normal,22700801141,"Merah,M",Normal,Celana Raptor,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Celana,Celana Sepeda Panjang Sebetis
4163832120,2025-04-01,CPX Sport Celana Sepeda Panjang Sebetis Padding Spon MTB Downhill Pria Wanita Despo Premium,Normal,22700801142,"Merah,L",Normal,Celana Raptor,,,,,,,,3,5,,1,1,108878.0,,1,1,108878.0,,"100,00%","0,00%",0.0,Celana,Celana Sepeda Panjang Sebetis
4163832120,2025-04-01,CPX Sport Celana Sepeda Panjang Sebetis Padding Spon MTB Downhill Pria Wanita Despo Premium,Normal,22700801143,"Merah,XL",Normal,Celana Raptor,,,,,,,,1,1,,1,1,120896.0,,1,1,120896.0,,"100,00%","0,00%",0.0,Celana,Celana Sepeda Panjang Sebetis
4163832120,2025-04-01,CPX Sport Celana Sepeda Panjang Sebetis Padding Spon MTB Downhill Pria Wanita Despo Premium,Normal,22700801144,"Merah,XXL",Normal,Celana Raptor,,,,,,,,0,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Celana,Celana Sepeda Panjang Sebetis
4163832120,2025-04-01,CPX Sport Celana Sepeda Panjang Sebetis Padding Spon MTB Downhill Pria Wanita Despo Premium,Normal,22700801145,"Abu,M",Normal,Celana Raptor,,,,,,,,2,2,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Celana,Celana Sepeda Panjang Sebetis
4163832120,2025-04-01,CPX Sport Celana Sepeda Panjang Sebetis Padding Spon MTB Downhill Pria Wanita Despo Premium,Normal,22700801147,"Abu,XL",Normal,Celana Raptor,,,,,,,,2,5,,2,2,227118.0,,2,2,227118.0,,"100,00%","0,00%",0.0,Celana,Celana Sepeda Panjang Sebetis
22652253007,2025-04-01,Topi Sepeda CPX Cycling cap Seli Gunung MTB Dryfit Milano Nyaman Stylish dan Tahan Lama,Normal,,,,,,180.0,308.0,64.0,35.55555555555556,95.0,26.0,25,37,13.88888888888889,3,4,111419.0,1.6666666666666667,3,4,111419.0,1.6666666666666667,"100,00%","0,00%",0.0,Topi,Topi Sepeda Cycling Cap
22652253007,2025-04-01,Topi Sepeda CPX Cycling cap Seli Gunung MTB Dryfit Milano Nyaman Stylish dan Tahan Lama,Normal,148379899773,Cielo,Normal,Topi Cpx,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Topi,Topi Sepeda Cycling Cap
22652253007,2025-04-01,Topi Sepeda CPX Cycling cap Seli Gunung MTB Dryfit Milano Nyaman Stylish dan Tahan Lama,Normal,148379899775,A-Maze,Normal,Topi Cpx,,,,,,,,2,3,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Topi,Topi Sepeda Cycling Cap
22652253007,2025-04-01,Topi Sepeda CPX Cycling cap Seli Gunung MTB Dryfit Milano Nyaman Stylish dan Tahan Lama,Normal,148379899776,Dark,Normal,Topi Cpx,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Topi,Topi Sepeda Cycling Cap
22652253007,2025-04-01,Topi Sepeda CPX Cycling cap Seli Gunung MTB Dryfit Milano Nyaman Stylish dan Tahan Lama,Normal,148379899777,Rossoneri,Normal,Topi Cpx,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Topi,Topi Sepeda Cycling Cap
22652253007,2025-04-01,Topi Sepeda CPX Cycling cap Seli Gunung MTB Dryfit Milano Nyaman Stylish dan Tahan Lama,Normal,148379899778,City,Normal,Topi Cpx,,,,,,,,18,22,,3,3,82410.0,,3,3,82410.0,,"100,00%","0,00%",0.0,Topi,Topi Sepeda Cycling Cap
22652253007,2025-04-01,Topi Sepeda CPX Cycling cap Seli Gunung MTB Dryfit Milano Nyaman Stylish dan Tahan Lama,Normal,235552494680,Blue,Normal,Topi Cpx,,,,,,,,9,9,,1,1,29010.0,,1,1,29010.0,,"100,00%","0,00%",0.0,Topi,Topi Sepeda Cycling Cap
28805711588,2025-04-01,Setelan Jersey Olahraga Running Cpx Sport  Baju Lari Lengan Pendek Pria dewasa Celana Training,Normal,,,,,,201.0,438.0,61.0,30.34825870646766,103.0,57.0,21,30,10.44776119402985,4,4,737613.0,1.9900497512437811,3,3,544363.0,1.4925373134328357,"75,00%","0,00%",0.0,Jersey,Setelan Jersey Running
28805711588,2025-04-01,Setelan Jersey Olahraga Running Cpx Sport  Baju Lari Lengan Pendek Pria dewasa Celana Training,Normal,129007063833,"Set DQ Merah,M",Normal,Jr + Ct Do It,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Setelan Jersey Running
28805711588,2025-04-01,Setelan Jersey Olahraga Running Cpx Sport  Baju Lari Lengan Pendek Pria dewasa Celana Training,Normal,252169756235,"Set Inferno,M",Normal,Jr + Ct Do It,,,,,,,,1,1,,1,1,177904.0,,1,1,177904.0,,"100,00%","0,00%",0.0,Jersey,Setelan Jersey Running
28805711588,2025-04-01,Setelan Jersey Olahraga Running Cpx Sport  Baju Lari Lengan Pendek Pria dewasa Celana Training,Normal,252169756236,"Set Inferno,L",Normal,Jr + Ct Do It,,,,,,,,1,2,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Setelan Jersey Running
28805711588,2025-04-01,Setelan Jersey Olahraga Running Cpx Sport  Baju Lari Lengan Pendek Pria dewasa Celana Training,Normal,252169756237,"Set Inferno,XL",Normal,Jr + Ct Do It,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Setelan Jersey Running
28805711588,2025-04-01,Setelan Jersey Olahraga Running Cpx Sport  Baju Lari Lengan Pendek Pria dewasa Celana Training,Normal,252169756238,"Set Inferno,XXL",Normal,Jr + Ct Do It,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Setelan Jersey Running
28805711588,2025-04-01,Setelan Jersey Olahraga Running Cpx Sport  Baju Lari Lengan Pendek Pria dewasa Celana Training,Normal,252169756240,"Set Venom,L",Normal,Jr + Ct Do It,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Setelan Jersey Running
28805711588,2025-04-01,Setelan Jersey Olahraga Running Cpx Sport  Baju Lari Lengan Pendek Pria dewasa Celana Training,Normal,252169756292,"Set Venom,XL",Normal,Jr + Ct Do It,,,,,,,,0,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Setelan Jersey Running
28805711588,2025-04-01,Setelan Jersey Olahraga Running Cpx Sport  Baju Lari Lengan Pendek Pria dewasa Celana Training,Normal,252169756293,"Set Venom,XXL",Normal,Jr + Ct Do It,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Setelan Jersey Running
28805711588,2025-04-01,Setelan Jersey Olahraga Running Cpx Sport  Baju Lari Lengan Pendek Pria dewasa Celana Training,Normal,252169756294,"Set Victory,M",Normal,Jr + Ct Do It,,,,,,,,1,1,,1,1,190981.0,,1,1,190981.0,,"100,00%","0,00%",0.0,Jersey,Setelan Jersey Running
28805711588,2025-04-01,Setelan Jersey Olahraga Running Cpx Sport  Baju Lari Lengan Pendek Pria dewasa Celana Training,Normal,252169756295,"Set Victory,L",Normal,Jr + Ct Do It,,,,,,,,5,6,,1,1,193250.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Setelan Jersey Running
28805711588,2025-04-01,Setelan Jersey Olahraga Running Cpx Sport  Baju Lari Lengan Pendek Pria dewasa Celana Training,Normal,252169756296,"Set Victory,XL",Normal,Jr + Ct Do It,,,,,,,,2,4,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Setelan Jersey Running
28805711588,2025-04-01,Setelan Jersey Olahraga Running Cpx Sport  Baju Lari Lengan Pendek Pria dewasa Celana Training,Normal,252169756297,"Set Victory,XXL",Normal,Jr + Ct Do It,,,,,,,,2,3,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Setelan Jersey Running
28805711588,2025-04-01,Setelan Jersey Olahraga Running Cpx Sport  Baju Lari Lengan Pendek Pria dewasa Celana Training,Normal,252169756300,"Set Batik Sportify,XL",Normal,Jr + Ct Do It,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Setelan Jersey Running
28805711588,2025-04-01,Setelan Jersey Olahraga Running Cpx Sport  Baju Lari Lengan Pendek Pria dewasa Celana Training,Normal,252169756301,"Set Batik Sportify,XXL",Normal,Jr + Ct Do It,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Setelan Jersey Running
28805711588,2025-04-01,Setelan Jersey Olahraga Running Cpx Sport  Baju Lari Lengan Pendek Pria dewasa Celana Training,Normal,252169756302,"Set Garuda,M",Normal,Jr + Ct Do It,,,,,,,,1,1,,1,1,175478.0,,1,1,175478.0,,"100,00%","0,00%",0.0,Jersey,Setelan Jersey Running
28805711588,2025-04-01,Setelan Jersey Olahraga Running Cpx Sport  Baju Lari Lengan Pendek Pria dewasa Celana Training,Normal,252169756304,"Set Garuda,XL",Normal,Jr + Ct Do It,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Setelan Jersey Running
28805711588,2025-04-01,Setelan Jersey Olahraga Running Cpx Sport  Baju Lari Lengan Pendek Pria dewasa Celana Training,Normal,252169756306,"Set Dirgahayu,M",Normal,Jr + Ct Do It,,,,,,,,3,3,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Setelan Jersey Running
2033736363,2025-04-01,CPX Sport Headband Bandana Sepeda Spandek / Aksesoris Bersepeda,Normal,,,,,Bandana Spandek,175.0,368.0,53.0,30.28571428571429,54.0,42.0,33,40,18.857142857142858,3,3,70280.0,1.7142857142857144,3,3,70280.0,1.7142857142857144,"100,00%","0,00%",0.0,Aksesoris,Headband Bana Sepeda Spandek
4619674781,2025-04-01,Baju Jersey Kaos  Olahraga Sepeda CPX Hexa dryfit full print pria cross country,Normal,,,,,Hexa,184.0,368.0,67.0,36.41304347826087,93.0,13.0,24,34,13.043478260869565,3,3,327844.0,1.6304347826086956,3,3,327844.0,1.6304347826086956,"100,00%","0,00%",0.0,Jersey,Jersey Sepeda Hexa
4619674781,2025-04-01,Baju Jersey Kaos  Olahraga Sepeda CPX Hexa dryfit full print pria cross country,Normal,14538087785,M,Normal,Jr Xc Cpx Hexa,Hexa,,,,,,,6,11,,2,2,209272.0,,2,2,209272.0,,"100,00%","0,00%",0.0,Jersey,Jersey Sepeda Hexa
4619674781,2025-04-01,Baju Jersey Kaos  Olahraga Sepeda CPX Hexa dryfit full print pria cross country,Normal,14538087786,L,Normal,Jr Xc Cpx Hexa,Hexa,,,,,,,7,8,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Jersey Sepeda Hexa
4619674781,2025-04-01,Baju Jersey Kaos  Olahraga Sepeda CPX Hexa dryfit full print pria cross country,Normal,14538087787,XL,Normal,Jr Xc Cpx Hexa,Hexa,,,,,,,5,7,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Jersey Sepeda Hexa
4619674781,2025-04-01,Baju Jersey Kaos  Olahraga Sepeda CPX Hexa dryfit full print pria cross country,Normal,14538087788,XXL,Normal,Jr Xc Cpx Hexa,Hexa,,,,,,,4,4,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Jersey Sepeda Hexa
4619674781,2025-04-01,Baju Jersey Kaos  Olahraga Sepeda CPX Hexa dryfit full print pria cross country,Normal,201601108817,XXXL,Normal,Jr Xc Cpx Hexa,Hexa,,,,,,,3,4,,1,1,118572.0,,1,1,118572.0,,"100,00%","0,00%",0.0,Jersey,Jersey Sepeda Hexa
8548776164,2025-04-01,Kaos Jersey Olahraga Cycling Gowes Sepeda Baju Lengan Pendek Roadbike XC PRB02,Normal,,,,,Prime,148.0,265.0,48.0,32.432432432432435,102.0,21.0,14,16,9.45945945945946,3,3,264325.0,2.027027027027027,3,3,264325.0,2.027027027027027,"100,00%","0,00%",0.0,Jersey,Jersey Cycling Gowes Sepeda
8548776164,2025-04-01,Kaos Jersey Olahraga Cycling Gowes Sepeda Baju Lengan Pendek Roadbike XC PRB02,Normal,85885344105,"Maroon,M",Normal,Jr Rb Prime,Prime,,,,,,,3,3,,1,1,87450.0,,1,1,87450.0,,"100,00%","0,00%",0.0,Jersey,Jersey Cycling Gowes Sepeda
8548776164,2025-04-01,Kaos Jersey Olahraga Cycling Gowes Sepeda Baju Lengan Pendek Roadbike XC PRB02,Normal,85885344109,"Abu,L",Normal,Jr Rb Prime,Prime,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Jersey Cycling Gowes Sepeda
8548776164,2025-04-01,Kaos Jersey Olahraga Cycling Gowes Sepeda Baju Lengan Pendek Roadbike XC PRB02,Normal,85885344110,"Abu,XL",Normal,Jr Rb Prime,Prime,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Jersey Cycling Gowes Sepeda
8548776164,2025-04-01,Kaos Jersey Olahraga Cycling Gowes Sepeda Baju Lengan Pendek Roadbike XC PRB02,Normal,85885344118,"Maroon,L",Normal,Jr Rb Prime,Prime,,,,,,,2,2,,1,1,92750.0,,1,1,92750.0,,"100,00%","0,00%",0.0,Jersey,Jersey Cycling Gowes Sepeda
8548776164,2025-04-01,Kaos Jersey Olahraga Cycling Gowes Sepeda Baju Lengan Pendek Roadbike XC PRB02,Normal,128885598778,"Abu,XXL",Normal,Jr Rb Prime,Prime,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Jersey Cycling Gowes Sepeda
8548776164,2025-04-01,Kaos Jersey Olahraga Cycling Gowes Sepeda Baju Lengan Pendek Roadbike XC PRB02,Normal,128885598779,"Maroon,XXL",Normal,Jr Rb Prime,Prime,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Jersey Cycling Gowes Sepeda
8548776164,2025-04-01,Kaos Jersey Olahraga Cycling Gowes Sepeda Baju Lengan Pendek Roadbike XC PRB02,Normal,128885598780,"Hitam,M",Normal,Jr Rb Prime,Prime,,,,,,,2,2,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Jersey Cycling Gowes Sepeda
8548776164,2025-04-01,Kaos Jersey Olahraga Cycling Gowes Sepeda Baju Lengan Pendek Roadbike XC PRB02,Normal,128885598781,"Hitam,L",Normal,Jr Rb Prime,Prime,,,,,,,3,3,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Jersey Cycling Gowes Sepeda
8548776164,2025-04-01,Kaos Jersey Olahraga Cycling Gowes Sepeda Baju Lengan Pendek Roadbike XC PRB02,Normal,128885598782,"Hitam,XL",Normal,Jr Rb Prime,Prime,,,,,,,1,2,,1,1,84125.0,,1,1,84125.0,,"100,00%","0,00%",0.0,Jersey,Jersey Cycling Gowes Sepeda
17496373631,2025-04-01,Cycling Caps Topi Sepeda Cpx A-Maze,Normal,,,,,,49.0,77.0,14.0,28.57142857142857,11.0,7.0,6,8,12.244897959183673,2,3,109500.0,4.081632653061225,2,3,109500.0,4.081632653061225,"100,00%","0,00%",0.0,Topi,Cycling Caps Topi Sepeda
17496373631,2025-04-01,Cycling Caps Topi Sepeda Cpx A-Maze,Normal,197101370179,Indo,Normal,Topi-Cpx,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Topi,Cycling Caps Topi Sepeda
17496373631,2025-04-01,Cycling Caps Topi Sepeda Cpx A-Maze,Normal,197101370182,Rainbow,Normal,Topi-Cpx,,,,,,,,3,3,,1,1,31000.0,,1,1,31000.0,,"100,00%","0,00%",0.0,Topi,Cycling Caps Topi Sepeda
17496373631,2025-04-01,Cycling Caps Topi Sepeda Cpx A-Maze,Normal,197101370185,Dark,Normal,Topi-Cpx,,,,,,,,2,2,,2,2,78500.0,,2,2,78500.0,,"100,00%","0,00%",0.0,Topi,Cycling Caps Topi Sepeda
17496373631,2025-04-01,Cycling Caps Topi Sepeda Cpx A-Maze,Normal,197101370187,Smile,Normal,Topi-Cpx,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Topi,Cycling Caps Topi Sepeda
17496373631,2025-04-01,Cycling Caps Topi Sepeda Cpx A-Maze,Normal,238759998079,A-Maze,Normal,Topi-Cpx,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Topi,Cycling Caps Topi Sepeda
22048179215,2025-04-01,Baju Jersey Olahraga CPX Indonesia Semangat Merdeka Kaos Futsal Lari Badminton Nyaman Penuh Gaya,Normal,,,,,,50.0,103.0,13.0,26.0,13.0,7.0,6,10,12.0,2,3,246460.0,4.0,2,3,246460.0,4.0,"100,00%","33,33%",4.0,Jersey,Jersey Indonesia Semangat Merdeka
22048179215,2025-04-01,Baju Jersey Olahraga CPX Indonesia Semangat Merdeka Kaos Futsal Lari Badminton Nyaman Penuh Gaya,Normal,99042405534,"Garuda,XL",Normal,Jersey Sport,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Jersey Indonesia Semangat Merdeka
22048179215,2025-04-01,Baju Jersey Olahraga CPX Indonesia Semangat Merdeka Kaos Futsal Lari Badminton Nyaman Penuh Gaya,Normal,99042405535,"Garuda,XXL",Normal,Jersey Sport,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Jersey Indonesia Semangat Merdeka
22048179215,2025-04-01,Baju Jersey Olahraga CPX Indonesia Semangat Merdeka Kaos Futsal Lari Badminton Nyaman Penuh Gaya,Normal,99042405537,"Army,M",Normal,Jersey Sport,,,,,,,,1,2,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Jersey Indonesia Semangat Merdeka
22048179215,2025-04-01,Baju Jersey Olahraga CPX Indonesia Semangat Merdeka Kaos Futsal Lari Badminton Nyaman Penuh Gaya,Normal,99042405539,"Army,XL",Normal,Jersey Sport,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Jersey Indonesia Semangat Merdeka
22048179215,2025-04-01,Baju Jersey Olahraga CPX Indonesia Semangat Merdeka Kaos Futsal Lari Badminton Nyaman Penuh Gaya,Normal,165988585225,"Dirgahayu,L",Normal,Jersey Sport,,,,,,,,2,3,,2,2,157710.0,,2,2,157710.0,,"100,00%","0,00%",0.0,Jersey,Jersey Indonesia Semangat Merdeka
22048179215,2025-04-01,Baju Jersey Olahraga CPX Indonesia Semangat Merdeka Kaos Futsal Lari Badminton Nyaman Penuh Gaya,Normal,165988585226,"Dirgahayu,XL",Normal,Jersey Sport,,,,,,,,1,1,,0,0,0.0,,0,0,0.0,,"0,00%","0,00%",0.0,Jersey,Jersey Indonesia Semangat Merdeka
